date,channel,episodeid,clip_url,starttime,endtime,starttime_seconds,endtime_seconds,Social Media Mention,Social Media Platform,CaptionError,CaptionError_Phrase
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:33,207","00:41:35,809",2493.207,2495.809,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:35,943","00:41:37,645",2495.943,2497.645,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:37,778","00:41:38,913",2497.778,2498.913,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:39,046","00:41:40,548",2499.046,2500.548,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:40,681","00:41:40,848",2500.681,2500.848,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:40,981","00:41:42,816",2500.981,2502.816,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:42,950","00:41:44,051",2502.95,2504.051,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:44,185","00:41:45,686",2504.185,2505.686,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:45,819","00:41:46,020",2505.819,2506.02,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:46,153","00:41:47,588",2506.153,2507.588,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:47,721","00:41:50,558",2507.721,2510.558,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:50,691","00:41:51,091",2510.691,2511.091,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:51,225","00:41:52,726",2511.225,2512.726,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:52,860","00:41:53,527",2512.86,2513.527,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:53,661","00:41:55,596",2513.661,2515.596,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:55,729","00:41:56,330",2515.729,2516.33,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:56,463","00:41:57,131",2516.463,2517.131,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:57,264","00:41:58,799",2517.264,2518.799,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2460/end/2520,"00:41:58,933","00:42:00,834",2518.933,2520.834,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:00,968","00:42:02,903",2520.968,2522.903,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:03,037","00:42:05,606",2523.037,2525.606,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:05,739","00:42:06,040",2525.739,2526.04,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:06,173","00:42:07,608",2526.173,2527.608,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:07,741","00:42:10,578",2527.741,2530.578,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:10,711","00:42:12,546",2530.711,2532.546,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:12,680","00:42:13,714",2532.68,2533.714,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:13,847","00:42:14,248",2533.847,2534.248,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:14,381","00:42:15,616",2534.381,2535.616,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:15,749","00:42:19,720",2535.749,2539.72,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:19,853","00:42:20,020",2539.853,2540.02,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:20,154","00:42:21,589",2540.154,2541.589,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:21,722","00:42:22,856",2541.722,2542.856,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:22,990","00:42:25,626",2542.99,2545.626,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:25,759","00:42:26,627",2545.759,2546.627,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:26,760","00:42:30,598",2546.76,2550.598,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:30,731","00:42:31,832",2550.731,2551.832,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:31,966","00:42:35,869",2551.966,2555.869,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:36,003","00:42:38,639",2556.003,2558.639,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:38,772","00:42:40,107",2558.772,2560.107,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:40,241","00:42:42,676",2560.241,2562.676,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:42,810","00:42:46,614",2562.81,2566.614,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:46,747","00:42:48,616",2566.747,2568.616,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:48,749","00:42:51,986",2568.749,2571.986,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:52,119","00:42:52,286",2572.119,2572.286,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:52,419","00:42:54,888",2572.419,2574.888,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:55,022","00:42:56,590",2575.022,2576.59,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:56,724","00:42:56,924",2576.724,2576.924,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:57,057","00:42:58,058",2577.057,2578.058,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2520/end/2580,"00:42:58,192","00:42:59,560",2578.192,2579.56,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:42:59,693","00:43:02,696",2579.693,2582.696,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:02,830","00:43:04,031",2582.83,2584.031,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:04,164","00:43:05,566",2584.164,2585.566,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:05,699","00:43:06,033",2585.699,2586.033,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:06,166","00:43:06,800",2586.166,2586.8,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:06,934","00:43:07,268",2586.934,2587.268,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:07,401","00:43:08,636",2587.401,2588.636,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:08,769","00:43:12,640",2588.769,2592.64,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:12,773","00:43:14,675",2592.773,2594.675,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:14,808","00:43:15,576",2594.808,2595.576,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:15,709","00:43:17,544",2595.709,2597.544,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:17,678","00:43:18,579",2597.678,2598.579,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:18,712","00:43:19,713",2598.712,2599.713,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:19,847","00:43:20,648",2599.847,2600.648,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:20,781","00:43:21,649",2600.781,2601.649,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:21,782","00:43:21,982",2601.782,2601.982,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:22,116","00:43:24,518",2602.116,2604.518,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:24,652","00:43:26,620",2604.652,2606.62,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:26,754","00:43:28,689",2606.754,2608.689,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:28,822","00:43:29,957",2608.822,2609.957,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:30,090","00:43:31,825",2610.09,2611.825,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:31,959","00:43:33,761",2611.959,2613.761,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:33,894","00:43:35,596",2613.894,2615.596,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:35,729","00:43:38,632",2615.729,2618.632,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:38,766","00:43:39,900",2618.766,2619.9,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:40,034","00:43:42,536",2620.034,2622.536,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:42,670","00:43:42,903",2622.67,2622.903,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:43,037","00:43:43,804",2623.037,2623.804,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:43,937","00:43:45,606",2623.937,2625.606,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:45,739","00:43:46,040",2625.739,2626.04,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:46,173","00:43:46,874",2626.173,2626.874,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:47,007","00:43:48,809",2627.007,2628.809,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:49,410","00:43:49,677",2629.41,2629.677,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:49,810","00:43:52,613",2629.81,2632.613,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:52,746","00:43:53,647",2632.746,2633.647,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:53,781","00:43:54,982",2633.781,2634.982,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:55,115","00:43:55,883",2635.115,2635.883,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:56,016","00:43:57,651",2636.016,2637.651,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:57,785","00:43:58,619",2637.785,2638.619,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2580/end/2640,"00:43:58,752","00:44:00,587",2638.752,2640.587,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:00,721","00:44:03,524",2640.721,2643.524,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:03,657","00:44:03,891",2643.657,2643.891,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:04,024","00:44:05,626",2644.024,2645.626,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:05,759","00:44:06,894",2645.759,2646.894,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:07,027","00:44:10,698",2647.027,2650.698,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:10,831","00:44:11,231",2650.831,2651.231,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:11,365","00:44:12,599",2651.365,2652.599,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:12,733","00:44:13,267",2652.733,2653.267,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:13,400","00:44:14,635",2653.4,2654.635,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:14,768","00:44:15,769",2654.768,2655.769,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:15,903","00:44:17,571",2655.903,2657.571,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:17,705","00:44:19,573",2657.705,2659.573,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:19,707","00:44:20,708",2659.707,2660.708,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:20,841","00:44:24,912",2660.841,2664.912,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:25,045","00:44:27,614",2665.045,2667.614,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:27,748","00:44:29,650",2667.748,2669.65,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:29,783","00:44:31,819",2669.783,2671.819,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:31,952","00:44:33,620",2671.952,2673.62,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:33,754","00:44:34,988",2673.754,2674.988,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:35,122","00:44:36,790",2675.122,2676.79,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:36,924","00:44:37,791",2676.924,2677.791,No,-,No,-
2024-02-01,CNN,CNNW_20240201_060000_The_Source_With_Kaitlan_Collins,https://archive.org/details/CNNW_20240201_060000_The_Source_With_Kaitlan_Collins/start/2640/end/2700,"00:44:37,925","00:44:38,892",2677.925,2678.892,No,-,No,-
