date,channel,episodeid,clip_url,starttime,endtime,starttime_seconds,endtime_seconds,Social Media Mention,Social Media Platform,CaptionError,CaptionError_Phrase
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/1980/end/2040,"00:33:42,103","00:33:44,038",2022.103,2024.038,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/1980/end/2040,"00:33:44,172","00:33:44,438",2024.172,2024.438,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/1980/end/2040,"00:33:44,572","00:33:45,306",2024.572,2025.306,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/1980/end/2040,"00:33:45,439","00:33:46,974",2025.439,2026.974,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/1980/end/2040,"00:33:47,108","00:33:51,178",2027.108,2031.178,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/1980/end/2040,"00:33:51,312","00:33:52,113",2031.312,2032.113,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/1980/end/2040,"00:33:52,246","00:33:54,181",2032.246,2034.181,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/1980/end/2040,"00:33:54,315","00:33:56,117",2034.315,2036.117,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/1980/end/2040,"00:33:56,250","00:33:58,052",2036.25,2038.052,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/1980/end/2040,"00:33:58,185","00:33:59,987",2038.185,2039.987,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:00,121","00:34:00,387",2040.121,2040.387,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:00,521","00:34:01,255",2040.521,2041.255,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:01,389","00:34:03,057",2041.389,2043.057,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:03,191","00:34:06,127",2043.191,2046.127,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:06,260","00:34:07,995",2046.26,2047.995,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:08,129","00:34:09,130",2048.129,2049.13,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:09,263","00:34:09,463",2049.263,2049.463,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:09,597","00:34:11,065",2049.597,2051.065,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:11,198","00:34:11,398",2051.198,2051.398,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:11,532","00:34:14,001",2051.532,2054.001,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:14,135","00:34:16,204",2054.135,2056.204,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:16,337","00:34:17,739",2056.337,2057.739,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:17,872","00:34:18,072",2057.872,2058.072,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:17,872","00:34:18,473",2057.872,2058.473,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:18,539","00:34:18,873",2058.539,2058.873,No,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:20,275","00:34:22,009",2060.275,2062.009,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:20,275","00:34:22,009",2060.275,2062.009,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:22,010","00:34:23,277",2062.01,2063.277,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:22,010","00:34:23,277",2062.01,2063.277,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:23,278","00:34:25,146",2063.278,2065.146,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:23,278","00:34:25,146",2063.278,2065.146,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:25,147","00:34:26,881",2065.147,2066.881,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:25,147","00:34:26,881",2065.147,2066.881,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:26,882","00:34:30,151",2066.882,2070.151,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:26,882","00:34:30,151",2066.882,2070.151,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2040/end/2100,"00:34:30,152","00:34:31,586",2070.152,2071.586,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:32,406","00:36:35,409",2192.406,2195.409,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:32,406","00:36:35,409",2192.406,2195.409,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:35,410","00:36:37,945",2195.41,2197.945,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:35,410","00:36:37,945",2195.41,2197.945,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:37,946","00:36:39,947",2197.946,2199.947,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:39,948","00:36:41,082",2199.948,2201.082,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:41,083","00:36:42,750",2201.083,2202.75,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:42,751","00:36:45,219",2202.751,2205.219,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:42,751","00:36:45,219",2202.751,2205.219,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:45,220","00:36:48,890",2205.22,2208.89,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:45,220","00:36:48,890",2205.22,2208.89,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:48,891","00:36:50,825",2208.891,2210.825,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:48,891","00:36:50,825",2208.891,2210.825,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:50,826","00:36:53,561",2210.826,2213.561,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:50,826","00:36:53,561",2210.826,2213.561,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:53,562","00:36:55,963",2213.562,2215.963,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:53,562","00:36:55,963",2213.562,2215.963,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:55,964","00:36:58,299",2215.964,2218.299,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:55,964","00:36:58,299",2215.964,2218.299,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2160/end/2220,"00:36:58,300","00:36:59,366",2218.3,2219.366,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2220/end/2280,"00:36:59,367","00:37:01,936",2219.367,2221.936,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2220/end/2280,"00:37:46,314","00:37:47,948",2266.314,2267.948,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2220/end/2280,"00:37:46,314","00:37:47,948",2266.314,2267.948,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2220/end/2280,"00:37:47,983","00:37:49,066",2267.983,2269.066,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2220/end/2280,"00:37:47,983","00:37:49,066",2267.983,2269.066,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2220/end/2280,"00:37:49,134","00:37:50,801",2269.134,2270.801,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2220/end/2280,"00:37:50,802","00:37:53,337",2270.802,2273.337,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2220/end/2280,"00:37:50,802","00:37:53,337",2270.802,2273.337,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2220/end/2280,"00:37:53,405","00:37:56,473",2273.405,2276.473,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2220/end/2280,"00:37:53,405","00:37:56,473",2273.405,2276.473,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2220/end/2280,"00:37:56,475","00:37:58,609",2276.475,2278.609,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2220/end/2280,"00:37:56,475","00:37:58,609",2276.475,2278.609,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:37:58,677","00:38:01,478",2278.677,2281.478,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:37:58,677","00:38:01,478",2278.677,2281.478,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:01,480","00:38:03,814",2281.48,2283.814,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:01,480","00:38:03,814",2281.48,2283.814,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:03,815","00:38:04,815",2283.815,2284.815,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:04,816","00:38:06,150",2284.816,2286.15,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:06,217","00:38:08,419",2286.217,2288.419,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:06,217","00:38:08,419",2286.217,2288.419,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:08,486","00:38:09,820",2288.486,2289.82,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:09,888","00:38:12,123",2289.888,2292.123,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:12,157","00:38:14,458",2292.157,2294.458,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:12,157","00:38:14,458",2292.157,2294.458,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:16,927","00:38:18,562",2296.927,2298.562,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:16,927","00:38:18,562",2296.927,2298.562,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:18,597","00:38:20,931",2298.597,2300.931,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:20,966","00:38:23,167",2300.966,2303.167,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:23,234","00:38:24,902",2303.234,2304.902,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:24,936","00:38:28,172",2304.936,2308.172,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:24,936","00:38:28,172",2304.936,2308.172,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:28,173","00:38:31,508",2308.173,2311.508,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:28,173","00:38:31,508",2308.173,2311.508,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:31,510","00:38:32,610",2311.51,2312.61,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:32,644","00:38:34,312",2312.644,2314.312,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:34,379","00:38:36,714",2314.379,2316.714,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:34,379","00:38:36,714",2314.379,2316.714,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:36,782","00:38:39,784",2316.782,2319.784,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:36,782","00:38:39,784",2316.782,2319.784,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:40,051","00:38:41,919",2320.051,2321.919,Ad,-,No,-
2024-02-01,MSNBC,MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle,https://archive.org/details/MSNBCW_20240201_040000_The_11th_Hour_With_Stephanie_Ruhle/start/2280/end/2340,"00:38:41,920","00:38:42,820",2321.92,2322.82,Ad,-,No,-
